CardNum,CardName,ImgURL
WXDi-CP01-066,コード２４３４　本間ひまわり,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-066.jpg
WXDi-CP01-067,コード２４３４　ニュイ・ソシエール,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-067.jpg
WXDi-CP01-068,フレン・スラッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-068.jpg
WXDi-CP01-069,コード２４３４　ラトナ・プティ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-069.jpg
WXDi-CP01-070,コード２４３４　葉加瀬冬雪,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-070.jpg
WXDi-CP01-071,コード２４３４　郡道美玲,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-071.jpg
WXDi-CP01-072,コード２４３４　夜見れな,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-072.jpg
WXDi-CP01-073,ダークネス・イーター,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-073.jpg
WXDi-CP01-074,コード２４３４　星川サラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-074.jpg
WXDi-CP01-075,コード２４３４　魔使マオ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-075.jpg
WXDi-CP01-076,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-076.jpg
WXDi-CP01-077,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-077.jpg
WXDi-CP01-078,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP01-078.jpg
WXDi-CP02-104,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-CP02-104.jpg
WX24-P1-086,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P1-086.jpg
WX24-P2-015,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P2-015.jpg
WX24-P2-027,ゼロ/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P2-027.jpg
WX24-P2-028,ネプト/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P2-028.jpg
WX24-P2-029,ウラヌス/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P2-029.jpg
WX24-P2-095,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P2-095.jpg
WX24-P2-096,聖天姫　エクシア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P2-096.jpg
WX24-P3-019,エルドラ×マーク０,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-019.jpg
WX24-P3-020,エルドラ×マークⅠ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-020.jpg
WX24-P3-021,エルドラ×マークⅡ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-021.jpg
WX24-P3-023,奇跡の軌跡　アン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-023.jpg
WX24-P3-024,想像の創造　アン＝ファースト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-024.jpg
WX24-P3-025,過知の価値　アン＝セカンド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-025.jpg
WX24-P3-027,黒衣の花嫁　アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-027.jpg
WX24-P3-094,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P3-094.jpg
WX24-P4-100,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-P4-100.jpg
WX25-P1-011,永らえし者　タウィル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-011.jpg
WX25-P1-012,永らえし者　タウィル＝エット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-012.jpg
WX25-P1-013,永らえし者　タウィル＝トヴォ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-013.jpg
WX25-P1-015,タマヨリヒメ之零,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-015.jpg
WX25-P1-016,焔　タマヨリヒメ之壱,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-016.jpg
WX25-P1-017,轟轟　タマヨリヒメ之弐,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-017.jpg
WX25-P1-019,ミルルン・ノット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-019.jpg
WX25-P1-020,ミルルン・ナノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-020.jpg
WX25-P1-021,ミルルン・ピコ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-021.jpg
WX25-P1-023,紡ぎし扉　アト＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-023.jpg
WX25-P1-024,紡ぎし扉　アト＝エット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-024.jpg
WX25-P1-025,紡ぎし扉　アト＝トヴォ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-025.jpg
WX25-P1-027,創造の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-027.jpg
WX25-P1-028,混沌の鍵主　ウムル＝エット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-028.jpg
WX25-P1-029,混沌の鍵主　ウムル＝トヴォ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-029.jpg
WX25-P1-116,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-116.jpg
WX25-P1-117,聖天姫　エクシア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-117.jpg
WX25-P1-118,羅原姫　Ｈ２Ｏ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P1-118.jpg
WX25-P2-011,悠久の使者　サシェ・ヌーベル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-011.jpg
WX25-P2-012,悠久の使者　サシェ・クロワス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-012.jpg
WX25-P2-013,悠久の使者　サシェ・クラフト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-013.jpg
WX25-P2-015,ララ・ルー”N”,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-015.jpg
WX25-P2-019,ソウイ＝ゼロ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-019.jpg
WX25-P2-023,アイヤイ★ベット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-023.jpg
WX25-P2-024,アイヤイ★クラブ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-024.jpg
WX25-P2-025,アイヤイ★クラフト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-025.jpg
WX25-P2-027,ミュウ＝ハッチ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-027.jpg
WX25-P2-028,ミュウ＝ラーバ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-028.jpg
WX25-P2-029,ミュウ＝クラフト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-029.jpg
WX25-P2-031,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-031.jpg
WX25-P2-116,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-116.jpg
WX25-P2-117,羅星姫　ミュウ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P2-117.jpg
WX25-P3-011,恋慕の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-011.jpg
WX25-P3-012,再来の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-012.jpg
WX25-P3-013,愛縛の巫女　ユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-013.jpg
WX25-P3-016,欠片へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-016.jpg
WX25-P3-017,奇跡へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-017.jpg
WX25-P3-018,真実へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-018.jpg
WX25-P3-020,みこみこ☆ぜろ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-020.jpg
WX25-P3-021,みこみこ☆いち,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-021.jpg
WX25-P3-022,みこみこ☆にっ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-022.jpg
WX25-P3-024,閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-024.jpg
WX25-P3-025,灼熱の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-025.jpg
WX25-P3-026,衆合の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-026.jpg
WX25-P3-029,冥者　ハナレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-029.jpg
WX25-P3-030,残悔の冥者　ハナレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-030.jpg
WX25-P3-031,来夢の冥者　ハナレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-031.jpg
WX25-P3-033,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-033.jpg
WX25-P3-114,デーモン・サークル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-114.jpg
WX25-P3-115,凶魔　バフォメット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-115.jpg
WX25-P3-117,凶魔　ダンタリオン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-117.jpg
WX25-P3-118,聖魔　プルソン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-118.jpg
WX25-P3-119,デビル・サモン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-119.jpg
WX25-P3-120,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-P3-120.jpg
WX25-CP1-094,物語の起動,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CP1-094.jpg
WX25-CP1-095,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CP1-095.jpg
WX26-CP1-102,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX26/WX26-CP1-102.jpg
WX24-D1-01,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-01.jpg
WX24-D1-02,三日月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-02.jpg
WX24-D1-03,半月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-03.jpg
WX24-D1-12,聖天　ハニエル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-12.jpg
WX24-D1-13,聖将　チョウウン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-13.jpg
WX24-D1-14,聖将　トキユキ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-14.jpg
WX24-D1-16,中装　イシキリマル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-16.jpg
WX24-D1-17,羅星　リンクス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-17.jpg
WX24-D1-18,聖英　タンゴカード,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-18.jpg
WX24-D1-21,コードハート　Ｐンライト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-21.jpg
WX24-D1-22,大装　ゲイヴォルグ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-22.jpg
WX24-D1-23,コードハート　リメンバ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-23.jpg
WX24-D1-24,幻水姫　シィラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-24.jpg
WX24-D1-26,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D1-26.jpg
WX24-D2-01,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-01.jpg
WX24-D2-02,花代・壱,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-02.jpg
WX24-D2-03,花代・爾,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-03.jpg
WX24-D2-09,ドロー・エンハンス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-09.jpg
WX24-D2-10,ミラクル・チャージング,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-10.jpg
WX24-D2-12,羅寂石　ルリル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-12.jpg
WX24-D2-13,羅石　ヘソナイト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-13.jpg
WX24-D2-14,コードアート　ララ・ルー//フェゾーネ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-14.jpg
WX24-D2-16,紅魔　デカラビア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-16.jpg
WX24-D2-17,中装　バルディッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-17.jpg
WX24-D2-18,羅踊石　ガーネット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-18.jpg
WX24-D2-21,羅輝石　花代//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-21.jpg
WX24-D2-22,羅輝石　アレキサンドライト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-22.jpg
WX24-D2-23,羅婚石　ダイヤブライド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-23.jpg
WX24-D2-24,幻竜歌姫　オロチ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-24.jpg
WX24-D2-26,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D2-26.jpg
WX24-D3-01,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-01.jpg
WX24-D3-02,コード・ピルルク・Ｋ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-02.jpg
WX24-D3-03,コード・ピルルク・Ｍ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-03.jpg
WX24-D3-09,ドロー・エンハンス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-09.jpg
WX24-D3-10,ミラクル・チャージング,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-10.jpg
WX24-D3-12,蒼魔　マノミン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-12.jpg
WX24-D3-13,コードメイズ　ウムル//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-13.jpg
WX24-D3-14,コードアート　ピルルク//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-14.jpg
WX24-D3-16,蒼魔　フォカロル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-16.jpg
WX24-D3-17,幻水　ダツ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-17.jpg
WX24-D3-18,幻蟲　スノセク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-18.jpg
WX24-D3-21,羅輝石　ロイヤルブルー,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-21.jpg
WX24-D3-22,コードオーダー　ワッフルアイス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-22.jpg
WX24-D3-23,大幻蟲　アロス・ピルルク//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-23.jpg
WX24-D3-24,コードハート　ピルルクAPEX//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-24.jpg
WX24-D3-26,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D3-26.jpg
WX24-D4-01,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-01.jpg
WX24-D4-02,一ノ娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-02.jpg
WX24-D4-03,二ノ娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-03.jpg
WX24-D4-09,ドロー・エンハンス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-09.jpg
WX24-D4-10,ミラクル・チャージング,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-10.jpg
WX24-D4-12,幻獣　タスマニアン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-12.jpg
WX24-D4-13,翠将　バーバリアン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-13.jpg
WX24-D4-14,幻獣　緑子//フェゾーネ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-14.jpg
WX24-D4-16,コードメイズ　アクフク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-16.jpg
WX24-D4-17,幻水　カミツキガメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-17.jpg
WX24-D4-18,爆砲　WOLF//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-18.jpg
WX24-D4-21,羅菌姫　アミノサン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-21.jpg
WX24-D4-22,幻獣神　オサギツネ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-22.jpg
WX24-D4-23,翠美姫　コンテンポラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-23.jpg
WX24-D4-24,幻獣神　キメラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-24.jpg
WX24-D4-26,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-26.jpg
WX24-D5-01,閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-01.jpg
WX24-D5-02,灼熱の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-02.jpg
WX24-D5-03,衆合の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-03.jpg
WX24-D5-09,ドロー・エンハンス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-09.jpg
WX24-D5-10,ミラクル・チャージング,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-10.jpg
WX24-D5-11,凶魔　コオニ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-11.jpg
WX24-D5-12,凶魔　バフォメット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-12.jpg
WX24-D5-13,凶魔　マルファス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-13.jpg
WX24-D5-14,羅星　ベレニケ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-14.jpg
WX24-D5-16,ツヴァイ＝ヒアリ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-16.jpg
WX24-D5-17,中装　バックラー,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-17.jpg
WX24-D5-18,凶魔　アガレス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-18.jpg
WX24-D5-21,幻竜姫　ドラゴンメイド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-21.jpg
WX24-D5-22,凶天姫　タマ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-22.jpg
WX24-D5-23,凶魔姫　ウリス//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-23.jpg
WX24-D5-24,コードラビリンス　ムジカ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-24.jpg
WX24-D5-26,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-26.jpg
WX25-CD1-05,227号温泉郷の運営記録！,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-05.jpg
WX25-CD1-07,いつか至る果てへ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-07.jpg
WX25-CD1-08,物語の幕開け,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-08.jpg
WX25-CD1-09,サンクトゥムタワー崩壊,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-09.jpg
WX25-CD1-11,勇美カエデ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-11.jpg
WX25-CD1-12,大野ツクヨ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-12.jpg
WX25-CD1-13,千鳥ミチル,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-13.jpg
WX25-CD1-14,黒見セリカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-14.jpg
WX25-CD1-15,和楽チセ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-15.jpg
WX25-CD1-16,春日ツバキ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-16.jpg
WX25-CD1-18,久田イズナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-18.jpg
WX25-CD1-19,小鳥遊ホシノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-19.jpg
WX25-CD1-20,桑上カホ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-20.jpg
WX25-CD1-21,物語の起動,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-21.jpg
WX25-CD1-22,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-22.jpg
SPDi01-01,紡ぎし扉　アト＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-01.jpg
SPDi01-02,目醒めし者　タウィル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-02.jpg
SPDi01-03,奏救の鍵主　ウムル＝ノル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-03.jpg
SPDi01-04,リゼ　レベル０,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-04.jpg
SPDi01-05,アンジュ　レベル０,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-05.jpg
SPDi01-06,とこ　レベル０,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-06.jpg
SPDi01-07,欠片へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-07.jpg
SPDi01-08,未来へ前進　アキノ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-08.jpg
SPDi01-09,明日へ飛翔　レイ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-09.jpg
SPDi01-10,MC.LION-standby,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-10.jpg
SPDi01-11,DJ.LOVIT-standby,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-11.jpg
SPDi01-12,VJ.WOLF-standby,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-12.jpg
SPDi01-13,ニューボーン　Dr.タマゴ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-13.jpg
SPDi01-14,ニューボーン　ノヴァ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-14.jpg
SPDi01-15,ニューボーン　バン,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-15.jpg
SPDi01-16,ムジカ　START,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-16.jpg
SPDi01-17,マドカ　START,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-17.jpg
SPDi01-18,サンガ　START,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-18.jpg
SPDi01-19,エクス・ゼロ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-19.jpg
SPDi01-20,デウス・ゼロ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-20.jpg
SPDi01-21,マキナ・ゼロ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-21.jpg
SPDi01-22,コードアート　Ｋイチュデ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-22.jpg
SPDi01-23,蒼魔　シャークスピア,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-23.jpg
SPDi01-24,羅原　Ｇｅ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-24.jpg
SPDi01-25,みこみこ☆ぜろ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-25.jpg
SPDi01-26,ゆかゆか☆ぜろ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-26.jpg
SPDi01-27,まほまほ☆ぜろ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-27.jpg
SPDi01-28,小装　ローメイル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-28.jpg
SPDi01-29,羅星　カメロパル,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-29.jpg
SPDi01-30,凶魔　アンナ・ミラージュ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-30.jpg
SPDi01-31,新月の巫女　タマヨリヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-31.jpg
SPDi01-32,花代・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-32.jpg
SPDi01-33,闘娘　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-33.jpg
SPDi01-34,遊月・零,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-34.jpg
SPDi01-35,コード・ピルルク,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-35.jpg
